account_id,variant,mql_conversion_rate,engagement_score_delta,cost_per_mql,unsubscribe_rate,industry,company_size,region,engagement_tier
CH00039389-dac83d,email_plus_social,0,9.58,176.07,0,Healthcare,SMB,North America,Medium
CH00039390-c1028e,email_plus_social,0,4.96,218.72,0,Manufacturing,Enterprise,APAC,Low
CH00039391-3bb2cf,email_plus_social,0,4.59,236.92,0,Technology,Enterprise,North America,Low
CH00039392-80a575,email_plus_social,0,0.66,102.67,0,Retail,SMB,North America,Low
CH00039393-b57a17,email_plus_social,0,14.98,120.55,0,Technology,Mid-Market,North America,High
CH00039394-f9f253,email_plus_social,0,4.53,150.44,0,Technology,Mid-Market,North America,High
CH00039395-a7a112,email_plus_social,0,-2.28,134.91,0,Healthcare,SMB,EMEA,Medium
CH00039396-16577d,email_plus_social,0,-4.53,166.13,0,Retail,SMB,North America,Medium
CH00039397-f97260,email_plus_social,0,0.66,209.8,0,Healthcare,SMB,North America,Medium
CH00039398-5266fc,email_plus_social,0,-7.58,149.14,0,Retail,Mid-Market,EMEA,High
CH00039399-28054c,email_plus_social,0,2.0,198.52,0,Finance,Mid-Market,EMEA,Low
CH00039400-3f7f82,email_plus_social,0,8.18,199.94,0,Healthcare,SMB,North America,Low
CH00039401-9ec9e3,email_plus_social,0,-2.65,135.44,0,Retail,Mid-Market,APAC,Low
CH00039402-d0e9b7,email_plus_social,0,8.84,159.78,0,Retail,Mid-Market,North America,Medium
CH00039403-acfa6c,email_plus_social,0,4.8,194.42,0,Healthcare,Mid-Market,North America,High
CH00039404-af0bc1,email_plus_social,0,-4.06,224.47,0,Technology,Mid-Market,EMEA,Medium
CH00039405-b1b755,email_plus_social,0,-3.74,212.3,0,Healthcare,Mid-Market,North America,Low
CH00039406-275f54,email_plus_social,0,3.05,186.82,0,Healthcare,Mid-Market,APAC,High
CH00039407-895f59,email_plus_social,0,-3.12,174.39,0,Technology,SMB,APAC,High
CH00039408-b95f14,email_plus_social,0,4.1,186.64,0,Healthcare,SMB,North America,Low
CH00039409-4270a7,email_plus_social,0,2.46,137.3,0,Technology,Mid-Market,North America,Low
CH00039410-3d91f3,email_plus_social,0,5.67,191.21,0,Technology,Mid-Market,LATAM,Low
CH00039411-2cf12f,email_plus_social,0,-1.8,172.13,0,Technology,SMB,LATAM,Medium
CH00039412-317a75,email_plus_social,0,0.0,174.86,0,Finance,SMB,EMEA,Medium
CH00039413-e29098,email_plus_social,0,4.51,180.15,0,Technology,SMB,LATAM,Low
CH00039414-28fe2e,email_plus_social,0,4.36,146.5,0,Healthcare,Mid-Market,North America,High
CH00039415-98557e,email_plus_social,0,3.7,127.0,0,Retail,SMB,EMEA,Medium
CH00039416-ce9da6,email_plus_social,0,7.39,160.65,0,Manufacturing,SMB,North America,High
CH00039417-a14ce6,email_plus_social,0,3.86,221.05,0,Technology,Enterprise,APAC,High
CH00039418-f371d0,email_plus_social,0,7.73,143.14,0,Finance,Mid-Market,North America,Medium
CH00039419-7fe2e1,email_plus_social,0,-0.38,162.45,0,Healthcare,SMB,North America,Medium
CH00039420-533a0a,email_plus_social,0,2.44,154.02,0,Technology,Enterprise,EMEA,Medium
CH00039421-742408,email_plus_social,0,-2.5,196.3,0,Finance,SMB,North America,Medium
CH00039422-910bf0,email_plus_social,0,3.52,165.85,0,Finance,SMB,North America,Medium
CH00039423-73c186,email_plus_social,0,5.66,193.0,0,Retail,Enterprise,EMEA,Medium
CH00039424-ad5a61,email_plus_social,0,5.63,252.22,0,Healthcare,Enterprise,LATAM,Low
CH00039425-e85a3e,email_plus_social,0,-2.1,231.08,0,Technology,Enterprise,EMEA,Medium
CH00039426-923940,email_plus_social,0,5.73,234.85,0,Technology,Mid-Market,EMEA,Medium
CH00039427-1bd4f0,email_plus_social,0,-14.2,204.31,0,Retail,Mid-Market,EMEA,Low
CH00039428-5fd92a,email_plus_social,0,4.02,222.88,0,Retail,SMB,LATAM,Low
CH00039429-38563e,email_plus_social,0,3.58,148.89,0,Finance,SMB,North America,Medium
CH00039430-14a0cf,email_plus_social,0,6.61,161.92,0,Manufacturing,SMB,APAC,High
CH00039431-e10175,email_plus_social,0,4.82,154.36,0,Technology,Mid-Market,EMEA,Low
CH00039432-2e307f,email_plus_social,0,-4.61,216.8,0,Healthcare,Enterprise,North America,High
CH00039433-be47c5,email_plus_social,1,-0.4,167.97,0,Retail,SMB,LATAM,Low
CH00039434-39990a,email_plus_social,0,-4.5,173.5,0,Retail,Enterprise,North America,High
CH00039435-2e4708,email_plus_social,0,4.85,168.64,0,Finance,Mid-Market,North America,High
CH00039436-eb1f8c,email_plus_social,0,7.3,100.02,0,Technology,Enterprise,EMEA,Medium
CH00039437-69f4df,email_plus_social,0,-4.52,182.1,0,Finance,SMB,APAC,Low
CH00039438-97ea17,email_plus_social,0,5.14,97.56,0,Healthcare,Enterprise,APAC,Medium
CH00039439-ceae04,email_plus_social,0,3.75,166.42,0,Technology,SMB,North America,Medium
CH00039440-14b991,email_plus_social,0,6.23,220.69,0,Technology,Mid-Market,EMEA,Medium
CH00039441-4aae28,email_plus_social,0,2.62,243.36,0,Finance,Mid-Market,North America,Low
CH00039442-7b0737,email_plus_social,0,4.34,165.07,0,Healthcare,SMB,APAC,Low
CH00039443-e498c8,email_plus_social,0,-1.51,161.78,0,Technology,Enterprise,EMEA,Medium
CH00039444-77ddea,email_plus_social,0,14.2,157.54,0,Technology,SMB,EMEA,Low
CH00039445-65a326,email_plus_social,0,7.18,242.9,0,Healthcare,Mid-Market,APAC,Medium
CH00039446-1aa763,email_plus_social,0,12.03,114.1,0,Retail,SMB,North America,Low
CH00039447-ae8798,email_plus_social,0,2.31,183.31,0,Manufacturing,Mid-Market,North America,Medium
CH00039448-e31710,email_plus_social,0,-0.34,202.3,0,Technology,Enterprise,North America,Medium
CH00039449-ff9859,email_plus_social,0,2.67,269.31,0,Healthcare,Mid-Market,North America,High
CH00039450-bd8d7e,email_plus_social,1,-1.27,218.36,0,Technology,SMB,North America,Medium
CH00039451-1f84db,email_plus_social,0,10.59,146.58,0,Manufacturing,Mid-Market,EMEA,Medium
CH00039452-b097ef,email_plus_social,0,5.36,259.42,0,Healthcare,Mid-Market,EMEA,Low
CH00039453-de1095,email_plus_social,0,-4.91,124.32,0,Technology,SMB,North America,Medium
CH00039454-910593,email_plus_social,0,0.51,224.64,0,Technology,Mid-Market,North America,Low
CH00039455-f757a0,email_plus_social,0,5.79,106.23,0,Finance,Enterprise,EMEA,Medium
CH00039456-fbaf32,email_plus_social,0,8.57,198.51,0,Retail,SMB,APAC,Medium
CH00039457-2f3ca3,email_plus_social,1,2.71,154.88,0,Finance,Mid-Market,EMEA,Low
CH00039458-489fed,email_plus_social,0,2.43,309.12,0,Manufacturing,SMB,LATAM,High
CH00039459-f52287,email_plus_social,0,-0.66,176.0,0,Technology,SMB,North America,Medium
CH00039460-36c4e8,email_plus_social,0,6.5,144.56,0,Manufacturing,SMB,EMEA,High
CH00039461-f498de,email_plus_social,0,11.24,90.96,0,Manufacturing,Enterprise,North America,Medium
CH00039462-b845af,email_plus_social,1,-1.65,166.34,0,Finance,Enterprise,North America,Low
CH00039463-b6c59b,email_plus_social,0,3.73,164.73,0,Finance,SMB,North America,High
CH00039464-1fefcc,email_plus_social,0,4.28,173.28,0,Retail,Mid-Market,EMEA,Low
CH00039465-a95678,email_plus_social,0,7.97,214.54,0,Technology,SMB,North America,Medium
CH00039466-45dce8,email_plus_social,0,6.52,119.74,0,Retail,SMB,North America,Low
CH00039467-43ca96,email_plus_social,0,7.93,174.6,0,Technology,SMB,EMEA,High
CH00039468-d49038,email_plus_social,0,-5.39,231.76,0,Technology,SMB,North America,Low
CH00039469-40c079,email_plus_social,0,-6.54,221.7,0,Retail,Mid-Market,EMEA,Low
CH00039470-f9cc0b,email_plus_social,0,4.33,189.52,0,Technology,Mid-Market,EMEA,High
CH00039471-6e30f2,email_plus_social,0,3.84,166.99,0,Retail,Mid-Market,EMEA,Low
CH00039472-6425c7,email_plus_social,0,0.21,125.5,0,Finance,SMB,North America,High
CH00039473-650966,email_plus_social,0,-5.81,170.15,0,Technology,Mid-Market,EMEA,Medium
CH00039474-87cfd4,email_plus_social,0,8.02,171.04,0,Technology,Enterprise,EMEA,Low
CH00039475-d8dcd7,email_plus_social,1,7.9,232.38,0,Technology,SMB,North America,High
CH00039476-c3e92e,email_plus_social,0,-0.66,149.74,0,Technology,SMB,EMEA,Low
CH00039477-14802f,email_plus_social,0,3.77,228.82,0,Healthcare,SMB,EMEA,Medium
CH00039478-d40b83,email_plus_social,0,5.83,155.05,0,Retail,Mid-Market,APAC,Medium
CH00039479-87406e,email_plus_social,0,6.18,217.4,0,Technology,Enterprise,North America,High
CH00039480-32ea12,email_plus_social,0,0.72,176.14,0,Finance,SMB,EMEA,Medium
CH00039481-601a81,email_plus_social,0,-1.69,179.85,0,Technology,Mid-Market,North America,High
CH00039482-73272d,email_plus_social,0,-5.99,141.36,0,Healthcare,Mid-Market,EMEA,Low
CH00039483-f39233,email_plus_social,0,2.35,164.39,0,Finance,Enterprise,EMEA,Low
CH00039484-5f79da,email_plus_social,0,5.97,191.65,0,Technology,SMB,EMEA,Low
CH00039485-3163c1,email_plus_social,0,1.55,246.6,0,Healthcare,SMB,LATAM,Medium
CH00039486-d946da,email_plus_social,0,5.06,126.45,0,Technology,Enterprise,EMEA,Medium
CH00039487-15b029,email_plus_social,0,10.82,281.31,0,Retail,SMB,North America,Low
CH00039488-63b4ec,email_plus_social,0,-8.02,144.12,0,Manufacturing,SMB,North America,Medium
CH00039489-28adb9,email_plus_social,0,2.19,366.28,0,Healthcare,Mid-Market,North America,High
CH00039490-6f8d48,email_plus_social,0,4.89,223.34,0,Finance,Mid-Market,EMEA,Medium
CH00039491-b08d71,email_plus_social,0,2.95,282.42,0,Technology,Enterprise,APAC,Medium
CH00039492-c503ac,email_plus_social,0,-0.72,241.13,0,Finance,Mid-Market,North America,Low
CH00039493-3056e2,email_plus_social,0,1.23,184.99,0,Technology,Enterprise,LATAM,Low
CH00039494-bbe852,email_plus_social,0,3.9,168.87,0,Technology,SMB,North America,Medium
CH00039495-736483,email_plus_social,0,2.07,170.22,0,Technology,SMB,North America,Medium
CH00039496-d7b0a3,email_plus_social,0,-1.32,177.33,0,Retail,Mid-Market,APAC,Medium
CH00039497-58377f,email_plus_social,0,2.54,163.44,0,Technology,Mid-Market,APAC,Medium
CH00039498-503e72,email_plus_social,0,-3.94,185.41,0,Healthcare,SMB,North America,Medium
CH00039499-27ee85,email_plus_social,0,-3.1,265.89,0,Retail,SMB,APAC,Medium
CH00039500-d8880c,email_plus_social,0,6.61,175.6,0,Technology,SMB,APAC,Low
CH00039501-f39ed6,email_plus_social,0,4.09,239.08,0,Technology,Mid-Market,APAC,Low
CH00039502-c28f30,email_plus_social,0,-4.31,125.54,0,Finance,Mid-Market,LATAM,High
CH00039503-872b66,email_plus_social,0,-10.19,281.32,0,Retail,Mid-Market,North America,Low
CH00039504-e3ed74,email_plus_social,0,3.09,207.3,0,Finance,SMB,North America,Medium
CH00039505-252485,email_plus_social,0,10.83,168.27,0,Retail,Enterprise,North America,High
CH00039506-82a3cf,email_plus_social,0,1.66,275.27,0,Technology,Enterprise,EMEA,Medium
CH00039507-6fb34e,email_plus_social,0,1.62,159.33,0,Finance,SMB,North America,High
CH00039508-833558,email_plus_social,0,-0.38,182.37,0,Finance,SMB,EMEA,Medium
CH00039509-ebacad,email_plus_social,0,8.45,225.45,0,Healthcare,Mid-Market,EMEA,Low
CH00039510-718b3e,email_plus_social,0,-4.83,241.86,0,Manufacturing,SMB,EMEA,Medium
CH00039511-f41786,email_plus_social,0,-0.48,261.12,0,Manufacturing,Enterprise,APAC,High
CH00039512-ff3ea5,email_plus_social,0,5.72,142.33,0,Technology,SMB,APAC,Low
CH00039513-63da05,email_plus_social,0,7.54,164.71,0,Finance,SMB,North America,Low
CH00039514-f9462e,email_plus_social,0,-1.28,162.07,0,Healthcare,Enterprise,North America,Medium
CH00039515-f24f5e,email_plus_social,0,4.88,198.59,0,Technology,SMB,North America,Medium
CH00039516-2bbc45,email_plus_social,0,4.61,166.26,0,Healthcare,Mid-Market,LATAM,Medium
CH00039517-42d028,email_plus_social,0,-3.42,211.91,0,Retail,Enterprise,LATAM,Medium
CH00039518-d63941,email_plus_social,0,-0.96,193.99,0,Technology,SMB,EMEA,High
CH00039519-dbde6b,email_plus_social,0,-4.28,148.09,0,Retail,SMB,EMEA,Low
CH00039520-e268de,email_plus_social,0,5.53,208.25,0,Technology,SMB,EMEA,Medium
CH00039521-17097a,email_plus_social,0,9.77,148.31,0,Healthcare,Mid-Market,North America,Medium
CH00039522-d57a3b,email_plus_social,0,7.07,155.24,0,Manufacturing,SMB,EMEA,Low
CH00039523-5c341b,email_plus_social,0,6.41,297.73,0,Finance,Mid-Market,LATAM,High
CH00039524-2be1ae,email_plus_social,0,-10.52,246.85,0,Finance,Mid-Market,LATAM,Medium
CH00039525-f1ba33,email_plus_social,0,8.11,214.08,0,Finance,SMB,North America,Medium
CH00039526-cf1734,email_plus_social,0,2.35,221.11,0,Technology,SMB,North America,Medium
CH00039527-52f414,email_plus_social,0,3.32,164.29,0,Retail,Enterprise,North America,Medium
CH00039528-9fc114,email_plus_social,0,0.42,155.34,0,Technology,Enterprise,APAC,Medium
CH00039529-ea8969,email_plus_social,0,9.02,258.03,0,Manufacturing,SMB,EMEA,Medium
CH00039530-4763f9,email_plus_social,0,3.43,198.94,0,Retail,Mid-Market,North America,Low
CH00039531-e09489,email_plus_social,0,-1.33,167.08,0,Finance,SMB,North America,High
CH00039532-96007c,email_plus_social,0,3.89,225.29,0,Finance,SMB,North America,Low
CH00039533-2fe379,email_plus_social,0,-5.96,198.58,0,Retail,Enterprise,North America,Medium
CH00039534-bb0efc,email_plus_social,0,10.68,190.96,0,Finance,Enterprise,APAC,Medium
CH00039535-fee212,email_plus_social,0,7.34,200.11,0,Healthcare,SMB,North America,Medium
CH00039536-8ea1d7,email_plus_social,0,1.1,275.37,0,Finance,SMB,APAC,Low
CH00039537-522191,email_plus_social,0,-7.15,171.82,0,Finance,Mid-Market,North America,Medium
CH00039538-6415a3,email_plus_social,0,-1.47,182.74,0,Technology,SMB,APAC,Medium
CH00039539-895596,email_plus_social,0,-5.21,203.88,0,Retail,Enterprise,EMEA,Medium
CH00039540-f02e92,email_plus_social,0,-4.2,191.77,0,Finance,SMB,LATAM,Medium
CH00039541-73183b,email_plus_social,0,1.52,196.37,0,Technology,SMB,APAC,Low
CH00039542-238ffc,email_plus_social,0,-0.1,155.78,0,Healthcare,SMB,North America,Medium
CH00039543-f2ce96,email_plus_social,0,-5.44,209.57,0,Technology,Enterprise,APAC,Medium
CH00039544-fef6c0,email_plus_social,0,-3.16,253.85,0,Technology,Enterprise,LATAM,Medium
CH00039545-c2bfdc,email_plus_social,0,2.54,159.17,0,Finance,Enterprise,North America,Medium
CH00039546-dfc696,email_plus_social,0,8.7,106.92,0,Finance,SMB,EMEA,High
CH00039547-aa2ca8,email_plus_social,0,-8.5,252.5,0,Finance,Mid-Market,LATAM,High
CH00039548-a5ac21,email_plus_social,0,4.41,239.94,0,Manufacturing,Mid-Market,APAC,Medium
CH00039549-4cb2e0,email_plus_social,1,-0.46,199.59,0,Retail,Mid-Market,LATAM,Medium
CH00039550-999b2f,email_plus_social,1,4.14,167.97,0,Finance,Enterprise,North America,Medium
CH00039551-14aa3f,email_plus_social,0,4.63,75.98,0,Manufacturing,SMB,North America,Low
CH00039552-47c280,email_plus_social,0,4.72,212.4,0,Finance,Mid-Market,North America,Low
CH00039553-e16ca6,email_plus_social,0,-12.73,141.64,0,Retail,Enterprise,North America,Medium
CH00039554-97d161,email_plus_social,0,-0.51,209.72,0,Retail,SMB,EMEA,Low
CH00039555-e17756,email_plus_social,1,-0.84,195.36,0,Technology,Enterprise,APAC,Medium
CH00039556-85216b,email_plus_social,0,0.23,172.04,0,Technology,Mid-Market,LATAM,Medium
CH00039557-39bf49,email_plus_social,0,3.32,179.78,0,Healthcare,SMB,EMEA,Low
CH00039558-50f037,email_plus_social,0,1.26,200.25,0,Manufacturing,Mid-Market,EMEA,Low
CH00039559-c766fe,email_plus_social,0,0.83,222.81,0,Retail,Enterprise,LATAM,Medium
CH00039560-2a2898,email_plus_social,0,5.94,161.15,0,Manufacturing,Enterprise,North America,Low
CH00039561-6f1034,email_plus_social,0,10.57,159.57,0,Technology,Mid-Market,North America,Low
CH00039562-c866cb,email_plus_social,0,8.95,248.79,0,Finance,Mid-Market,APAC,Low
CH00039563-9693c2,email_plus_social,0,2.06,211.31,0,Manufacturing,Mid-Market,APAC,Medium
CH00039564-2a3c22,email_plus_social,0,-2.09,220.02,0,Healthcare,SMB,EMEA,Medium
CH00039565-3c4935,email_plus_social,0,0.34,145.9,0,Technology,Mid-Market,EMEA,Medium
CH00039566-a28fd5,email_plus_social,0,-5.81,179.43,0,Technology,SMB,EMEA,Low
CH00039567-2c453b,email_plus_social,0,2.5,246.2,0,Technology,Mid-Market,North America,High
CH00039568-55f347,email_plus_social,0,3.25,186.29,0,Technology,SMB,LATAM,Medium
CH00039569-d74884,email_plus_social,0,-4.79,186.77,0,Healthcare,Mid-Market,EMEA,Low
CH00039570-7f342c,email_plus_social,0,-3.08,160.9,0,Technology,Mid-Market,EMEA,Low
CH00039571-51a74d,email_plus_social,0,7.93,217.33,0,Technology,SMB,APAC,High
CH00039572-2fba2f,email_plus_social,0,-0.88,211.35,0,Technology,SMB,APAC,Medium
CH00039573-2c2a9d,email_plus_social,0,-4.25,251.09,0,Healthcare,SMB,North America,Low
CH00039574-f43d8d,email_plus_social,0,-1.13,204.57,0,Manufacturing,Enterprise,EMEA,Low
CH00039575-10f8ed,email_plus_social,0,11.61,248.52,0,Healthcare,Enterprise,EMEA,High
CH00039576-ac6250,email_plus_social,0,-8.04,190.09,0,Retail,Mid-Market,EMEA,Low
CH00039577-e369ea,email_plus_social,0,3.63,179.07,0,Healthcare,SMB,EMEA,Low
CH00039578-b03057,email_plus_social,0,-1.35,263.88,0,Finance,Mid-Market,North America,Low
CH00039579-bb0cf1,email_plus_social,0,4.16,317.79,0,Technology,Mid-Market,LATAM,Medium
CH00039580-379e5d,email_plus_social,0,2.36,236.4,0,Finance,Mid-Market,APAC,Medium
CH00039581-fe4627,email_plus_social,0,9.26,257.32,0,Technology,SMB,North America,Low
CH00039582-6cfd93,email_plus_social,0,3.93,220.34,0,Finance,SMB,LATAM,Low
CH00039583-8125d1,email_plus_social,0,8.18,163.45,0,Retail,SMB,North America,Medium
CH00039584-846218,email_plus_social,0,-2.75,246.88,0,Healthcare,Enterprise,LATAM,Medium
CH00039585-a35207,email_plus_social,0,1.34,174.1,0,Finance,Enterprise,North America,High
CH00039586-c69d14,email_plus_social,0,-5.61,183.51,0,Retail,Mid-Market,EMEA,High
CH00039587-b488ae,email_plus_social,0,3.24,145.66,0,Retail,Mid-Market,EMEA,High
CH00039588-df6bb6,email_plus_social,0,5.3,187.54,0,Manufacturing,Mid-Market,North America,Low
CH00039589-8245ad,email_plus_social,0,5.07,188.23,0,Retail,Enterprise,North America,High
CH00039590-2e57c7,email_plus_social,0,13.38,132.46,0,Retail,Enterprise,North America,Medium
CH00039591-f91175,email_plus_social,1,8.11,112.38,0,Finance,Mid-Market,North America,Medium
CH00039592-24f2ab,email_plus_social,1,-0.49,190.47,0,Healthcare,SMB,LATAM,Medium
CH00039593-7fa6f7,email_plus_social,0,-2.91,221.63,0,Technology,SMB,North America,High
CH00039594-5ecdb9,email_plus_social,0,-0.94,161.58,0,Retail,SMB,EMEA,Low
CH00039595-3c288a,email_plus_social,0,8.11,246.76,0,Retail,SMB,North America,Medium
CH00039596-3c2f9f,email_plus_social,0,-1.02,162.18,0,Finance,SMB,North America,Low
CH00039597-328fbe,email_plus_social,0,-0.63,144.22,0,Technology,Mid-Market,North America,Medium
CH00039598-39a72a,email_plus_social,0,5.91,214.74,0,Finance,Mid-Market,North America,High
CH00039599-f95239,email_plus_social,0,-2.26,258.17,0,Manufacturing,SMB,North America,Low
CH00039600-a55bb3,email_plus_social,0,1.77,228.82,0,Manufacturing,Enterprise,APAC,Medium
CH00039601-fb926e,email_plus_social,0,3.72,189.04,0,Technology,Enterprise,North America,Low
CH00039602-e134d2,email_plus_social,0,5.57,167.95,0,Finance,Enterprise,LATAM,Medium
CH00039603-5f1106,email_plus_social,0,0.9,203.35,0,Technology,Enterprise,North America,High
CH00039604-b385f4,email_plus_social,0,-5.17,137.26,0,Finance,SMB,North America,Medium
CH00039605-774702,email_plus_social,1,-3.34,195.77,0,Finance,Mid-Market,North America,Low
CH00039606-df0c52,email_plus_social,0,12.16,167.57,0,Technology,SMB,North America,Medium
CH00039607-d17ad6,email_plus_social,1,-1.36,214.84,0,Manufacturing,Mid-Market,North America,Medium
CH00039608-57e9ce,email_plus_social,1,5.99,113.16,0,Retail,Enterprise,North America,Medium
CH00039609-ae4ed0,email_plus_social,0,3.28,181.3,0,Healthcare,Mid-Market,North America,Medium
CH00039610-73baac,email_plus_social,0,-1.92,241.12,0,Healthcare,SMB,APAC,Low
CH00039611-27042f,email_plus_social,0,14.73,251.24,0,Finance,SMB,North America,High
CH00039612-b3cc93,email_plus_social,0,8.54,117.59,0,Finance,SMB,North America,High
CH00039613-28bd05,email_plus_social,0,7.02,174.76,0,Retail,Mid-Market,North America,Low
CH00039614-119d96,email_plus_social,0,4.01,152.43,0,Manufacturing,Enterprise,EMEA,Low
CH00039615-c88a1b,email_plus_social,1,1.1,402.76,0,Technology,Mid-Market,EMEA,Medium
CH00039616-9239a2,email_plus_social,0,3.4,190.03,0,Healthcare,SMB,APAC,Medium
CH00039617-dfcff9,email_plus_social,0,-6.9,193.87,0,Healthcare,SMB,North America,High
CH00039618-33f9ef,email_plus_social,0,2.76,150.09,0,Healthcare,SMB,APAC,Low
CH00039619-58c7f6,email_plus_social,0,-1.03,165.23,0,Manufacturing,Mid-Market,LATAM,Medium
CH00039620-277f53,email_plus_social,0,11.92,151.87,0,Technology,SMB,APAC,Low
CH00039621-59b792,email_plus_social,0,0.1,233.28,0,Technology,Enterprise,LATAM,Medium
CH00039622-ff5d12,email_plus_social,0,8.66,169.88,0,Healthcare,SMB,LATAM,High
CH00039623-39e50d,email_plus_social,0,-12.04,195.9,0,Technology,Mid-Market,North America,Medium
CH00039624-5be95d,email_plus_social,0,-1.07,186.85,0,Healthcare,Mid-Market,LATAM,High
CH00039625-fe0d57,email_plus_social,0,-0.27,183.82,0,Retail,Enterprise,North America,Low
