contact_id,variant,open_rate,click_rate,conversion_rate,unsubscribe_rate,spam_complaint_rate,day_of_week,assignment_date,industry,company_size,region,engagement_tier
C00043027-38071d,treatment,1,0,0,0,0,4,2025-09-19,Retail,Enterprise,North America,High
C00043028-32476c,treatment,0,0,0,0,0,4,2025-10-03,Healthcare,Mid-Market,North America,Low
C00043029-ec107b,treatment,1,0,0,0,0,4,2025-09-19,Finance,Enterprise,APAC,Medium
C00043030-88d11f,treatment,0,0,0,0,0,1,2025-10-07,Healthcare,SMB,North America,Medium
C00043031-e8e983,treatment,0,0,0,0,0,5,2025-09-20,Retail,Mid-Market,LATAM,High
C00043032-a332b3,treatment,0,0,0,1,0,6,2025-09-21,Retail,SMB,North America,Low
C00043033-acd79b,treatment,1,0,0,0,0,3,2025-09-25,Healthcare,SMB,EMEA,High
C00043034-6a7070,treatment,0,0,0,0,0,5,2025-09-20,Technology,SMB,North America,Medium
C00043035-b5475d,treatment,0,0,0,0,0,1,2025-10-07,Technology,SMB,APAC,Medium
C00043036-2bfdb8,treatment,0,0,0,0,0,5,2025-10-04,Technology,Mid-Market,EMEA,Medium
C00043037-e47d2f,treatment,0,0,0,0,0,0,2025-09-15,Healthcare,Mid-Market,LATAM,Medium
C00043038-863d9d,treatment,0,0,0,0,0,3,2025-10-02,Finance,SMB,North America,Medium
C00043039-34e1aa,treatment,1,0,0,0,0,3,2025-10-09,Finance,Mid-Market,North America,Low
C00043040-9509a9,treatment,0,0,0,0,0,1,2025-10-14,Finance,SMB,EMEA,Medium
C00043041-84b08d,treatment,0,0,0,0,0,3,2025-10-09,Technology,SMB,North America,Medium
C00043042-6fc5a2,treatment,0,1,0,0,0,5,2025-09-20,Healthcare,SMB,EMEA,Low
C00043043-790fa0,treatment,0,0,0,0,0,3,2025-09-18,Manufacturing,SMB,North America,High
C00043044-4212e2,treatment,1,0,0,0,0,5,2025-10-04,Finance,SMB,EMEA,High
C00043045-abfe8b,treatment,0,0,0,0,0,3,2025-10-09,Retail,Enterprise,EMEA,Medium
C00043046-1110e3,treatment,0,0,0,0,0,4,2025-09-19,Healthcare,Enterprise,North America,Medium
C00043047-b6bd59,treatment,0,0,0,0,0,1,2025-09-16,Technology,Mid-Market,North America,High
C00043048-da3dee,treatment,0,0,0,0,0,5,2025-10-11,Healthcare,SMB,North America,Low
C00043049-839c41,treatment,1,0,0,0,0,6,2025-10-12,Technology,SMB,North America,High
C00043050-bd73f3,treatment,1,0,0,0,0,0,2025-09-22,Finance,Enterprise,North America,High
C00043051-3aef9e,treatment,1,0,0,0,0,0,2025-10-13,Healthcare,SMB,North America,Medium
C00043052-b0edc4,treatment,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,LATAM,High
C00043053-7a557f,treatment,1,0,1,0,0,4,2025-10-10,Technology,Mid-Market,North America,Medium
C00043054-1c8f1c,treatment,0,0,0,0,0,5,2025-10-11,Finance,Mid-Market,APAC,Medium
C00043055-5a52b2,treatment,0,1,0,0,0,2,2025-10-08,Healthcare,Mid-Market,EMEA,Medium
C00043056-278ae4,treatment,1,0,0,0,0,0,2025-10-06,Retail,Enterprise,EMEA,Low
C00043057-ed1440,treatment,1,0,0,0,0,6,2025-09-28,Finance,Mid-Market,North America,Low
C00043058-33f320,treatment,0,0,0,0,0,1,2025-09-23,Finance,SMB,North America,Medium
C00043059-7321cf,treatment,0,0,0,0,0,1,2025-09-30,Finance,Enterprise,APAC,High
C00043060-efc85f,treatment,0,0,0,0,0,0,2025-09-29,Manufacturing,SMB,LATAM,Low
C00043061-22c621,treatment,0,0,0,0,0,1,2025-09-23,Manufacturing,Mid-Market,North America,Medium
C00043062-3ccbf6,treatment,0,0,0,0,0,4,2025-09-19,Technology,SMB,North America,Low
C00043063-fd8545,treatment,0,0,0,0,0,4,2025-10-10,Retail,Enterprise,APAC,High
C00043064-8c3fd7,treatment,0,0,0,0,0,0,2025-09-15,Technology,Mid-Market,North America,Medium
C00043065-6caf26,treatment,0,0,1,0,0,5,2025-09-27,Finance,Enterprise,EMEA,Low
C00043066-e6fd11,treatment,0,0,0,0,0,3,2025-09-25,Technology,Mid-Market,North America,Low
C00043067-4b0a0f,treatment,0,0,0,0,0,5,2025-10-04,Manufacturing,Enterprise,EMEA,High
C00043068-19ed6b,treatment,0,0,0,0,0,3,2025-10-09,Healthcare,SMB,North America,Low
C00043069-5b606e,treatment,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,LATAM,Medium
C00043070-e7d8a3,treatment,0,0,0,0,0,2,2025-09-17,Manufacturing,SMB,North America,Medium
C00043071-166532,treatment,0,0,0,0,0,3,2025-09-25,Retail,Mid-Market,North America,Low
C00043072-be6df1,treatment,1,0,0,0,0,4,2025-09-19,Technology,Mid-Market,North America,Low
C00043073-6496ce,treatment,0,0,0,0,0,1,2025-09-23,Retail,Enterprise,EMEA,Medium
C00043074-37398a,treatment,1,0,0,0,0,3,2025-10-09,Finance,Enterprise,North America,Low
C00043075-e13451,treatment,0,0,0,0,0,3,2025-10-09,Healthcare,SMB,North America,Medium
C00043076-dda800,treatment,1,0,0,0,0,4,2025-09-26,Manufacturing,SMB,EMEA,Low
C00043077-3e23c4,treatment,1,0,0,0,0,1,2025-09-30,Retail,Enterprise,LATAM,High
C00043078-3e7830,treatment,0,0,0,0,0,3,2025-10-02,Finance,SMB,EMEA,Low
C00043079-51ca52,treatment,0,0,0,0,0,4,2025-09-26,Finance,Mid-Market,North America,High
C00043080-6980ae,treatment,0,0,0,1,0,4,2025-09-19,Healthcare,Mid-Market,North America,Medium
C00043081-b89e01,treatment,0,0,0,0,0,5,2025-09-27,Technology,Mid-Market,EMEA,High
C00043082-497bb2,treatment,1,0,0,0,0,5,2025-09-20,Healthcare,Mid-Market,EMEA,Medium
C00043083-c81080,treatment,0,0,0,0,0,1,2025-10-14,Finance,SMB,EMEA,Low
C00043084-531b0a,treatment,0,0,0,0,0,4,2025-09-19,Healthcare,Enterprise,North America,Medium
C00043085-e90f20,treatment,1,0,0,0,0,2,2025-09-24,Technology,Enterprise,North America,Medium
C00043086-dc215f,treatment,0,0,0,0,0,3,2025-10-02,Manufacturing,Enterprise,EMEA,Medium
C00043087-385bbb,treatment,0,0,0,0,0,1,2025-09-16,Finance,SMB,EMEA,Low
C00043088-eeb195,treatment,0,0,0,0,0,0,2025-10-06,Healthcare,Mid-Market,North America,Medium
C00043089-916484,treatment,0,0,0,0,0,6,2025-09-28,Finance,Mid-Market,North America,Medium
C00043090-26eef0,treatment,0,0,0,0,0,2,2025-10-01,Technology,Mid-Market,EMEA,Medium
C00043091-3b9882,treatment,0,0,0,0,0,2,2025-09-17,Technology,Mid-Market,EMEA,Low
C00043092-4ad1e4,treatment,1,0,0,0,0,2,2025-10-08,Manufacturing,SMB,EMEA,High
C00043093-ba8f9e,treatment,0,0,0,0,0,4,2025-10-03,Retail,Enterprise,EMEA,Medium
C00043094-8f4aef,treatment,0,0,0,0,0,2,2025-10-08,Manufacturing,Enterprise,EMEA,Medium
C00043095-3846e8,treatment,1,0,0,0,0,5,2025-10-11,Technology,SMB,North America,Medium
C00043096-e08fbd,treatment,0,0,0,0,0,2,2025-10-08,Retail,Enterprise,LATAM,Low
C00043097-25e5cf,treatment,1,0,0,0,0,5,2025-10-11,Healthcare,Enterprise,LATAM,Medium
C00043098-a96441,treatment,0,0,0,0,0,4,2025-09-26,Manufacturing,Enterprise,North America,High
C00043099-5c80bf,treatment,0,0,0,0,0,1,2025-09-30,Technology,Mid-Market,EMEA,High
C00043100-4eb6f6,treatment,0,0,1,0,0,3,2025-09-25,Finance,SMB,North America,Low
C00043101-8f5cc5,treatment,0,1,0,0,0,6,2025-10-12,Technology,Enterprise,North America,High
C00043102-654537,treatment,0,0,0,1,0,4,2025-09-19,Healthcare,Enterprise,North America,Medium
C00043103-93c9d1,treatment,0,0,0,0,0,0,2025-10-13,Finance,SMB,North America,Medium
C00043104-64aeeb,treatment,1,0,0,0,0,3,2025-09-18,Finance,Mid-Market,APAC,Medium
C00043105-e5124b,treatment,0,0,1,0,0,0,2025-09-15,Finance,Mid-Market,EMEA,Medium
C00043106-5f700b,treatment,1,0,0,0,0,0,2025-09-29,Retail,SMB,North America,Medium
C00043107-ad1537,treatment,0,0,0,0,0,5,2025-10-04,Technology,SMB,North America,Low
C00043108-4beabb,treatment,0,0,0,0,0,3,2025-10-09,Technology,Mid-Market,North America,Medium
C00043109-2bcbd8,treatment,0,0,0,0,0,1,2025-10-07,Finance,Enterprise,North America,Medium
C00043110-17cc7a,treatment,0,0,0,0,0,5,2025-09-20,Retail,Mid-Market,APAC,Low
C00043111-2ab599,treatment,0,0,0,0,0,4,2025-10-03,Retail,Enterprise,EMEA,High
C00043112-98de41,treatment,0,0,0,0,0,0,2025-09-15,Manufacturing,Enterprise,APAC,Medium
C00043113-b1d83c,treatment,0,0,0,0,0,4,2025-09-26,Retail,SMB,North America,Medium
C00043114-f8b826,treatment,0,0,0,0,0,6,2025-09-28,Healthcare,SMB,North America,High
C00043115-32dc20,treatment,0,0,0,0,0,3,2025-09-25,Technology,Mid-Market,North America,High
C00043116-6a1236,treatment,0,0,0,0,0,4,2025-09-26,Finance,Enterprise,North America,Low
C00043117-1d8fbc,treatment,0,0,0,0,0,2,2025-10-01,Finance,SMB,APAC,Low
C00043118-b7971c,treatment,0,0,1,0,0,1,2025-10-07,Healthcare,Enterprise,North America,Medium
C00043119-ec9564,treatment,0,0,0,0,0,2,2025-10-08,Technology,SMB,EMEA,Medium
C00043120-374f47,treatment,0,0,0,0,0,6,2025-09-21,Healthcare,Enterprise,North America,Medium
C00043121-fe3b85,treatment,1,0,0,0,0,2,2025-09-24,Healthcare,Enterprise,North America,Medium
C00043122-4d1107,treatment,1,0,0,0,0,1,2025-10-14,Finance,Enterprise,APAC,Low
C00043123-bf8d09,treatment,0,0,0,0,0,4,2025-10-03,Finance,Enterprise,EMEA,Low
C00043124-80437b,treatment,0,0,0,0,0,2,2025-10-08,Technology,Enterprise,EMEA,Low
C00043125-3b409b,treatment,0,0,0,0,0,6,2025-09-28,Finance,SMB,North America,Low
C00043126-dcbdc5,treatment,0,0,0,0,0,4,2025-09-19,Technology,SMB,EMEA,High
C00043127-a72717,treatment,1,0,0,0,0,2,2025-09-24,Retail,SMB,North America,Medium
C00043128-91c52e,treatment,1,0,0,0,0,1,2025-10-14,Healthcare,SMB,North America,Medium
C00043129-9ec6ee,treatment,0,0,0,0,0,0,2025-09-22,Healthcare,Enterprise,LATAM,High
C00043130-49dec3,treatment,1,0,0,0,0,0,2025-09-29,Manufacturing,SMB,North America,Medium
C00043131-90e58d,treatment,1,0,0,0,0,5,2025-09-27,Retail,Enterprise,LATAM,Medium
C00043132-155ac9,treatment,1,0,0,0,0,3,2025-09-25,Retail,Enterprise,North America,Medium
C00043133-192ade,treatment,0,0,0,0,0,0,2025-09-29,Technology,SMB,EMEA,Medium
C00043134-5dfdc5,treatment,0,0,0,0,0,1,2025-10-07,Manufacturing,SMB,North America,Medium
C00043135-c9bcdb,treatment,0,0,0,0,0,0,2025-09-22,Technology,Mid-Market,North America,High
C00043136-2bf266,treatment,0,0,0,0,0,2,2025-10-01,Technology,SMB,North America,Medium
C00043137-3bb839,treatment,1,0,0,0,0,5,2025-09-27,Retail,SMB,APAC,Low
C00043138-4de455,treatment,0,0,0,0,0,6,2025-10-05,Retail,SMB,North America,Medium
C00043139-6fb16d,treatment,0,0,0,0,0,1,2025-10-14,Finance,SMB,North America,Medium
C00043140-c40ae1,treatment,0,0,0,0,0,3,2025-09-18,Technology,SMB,APAC,Low
C00043141-bd79b0,treatment,0,0,1,1,0,0,2025-09-29,Finance,Mid-Market,EMEA,High
C00043142-904efe,treatment,0,0,0,0,0,3,2025-10-02,Retail,Mid-Market,North America,Low
C00043143-fb0aaf,treatment,0,0,0,0,0,1,2025-09-16,Healthcare,SMB,EMEA,Low
C00043144-7713d9,treatment,1,1,0,0,0,0,2025-10-13,Technology,SMB,North America,Low
C00043145-35fafe,treatment,0,1,0,0,0,2,2025-09-17,Technology,Enterprise,North America,Medium
C00043146-8a5a93,treatment,1,0,0,0,0,5,2025-10-11,Finance,SMB,LATAM,High
C00043147-916e13,treatment,0,0,0,0,0,1,2025-09-23,Retail,Mid-Market,EMEA,Low
C00043148-bc2426,treatment,1,0,0,0,0,3,2025-10-02,Technology,Enterprise,EMEA,Low
C00043149-550114,treatment,0,0,0,0,0,4,2025-10-10,Technology,Mid-Market,APAC,Medium
C00043150-8bef12,treatment,0,0,0,0,0,1,2025-09-30,Finance,Mid-Market,North America,Low
C00043151-8e8efb,treatment,0,0,0,0,0,1,2025-10-14,Manufacturing,Mid-Market,North America,Medium
C00043152-d94af2,treatment,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,LATAM,Medium
C00043153-845db1,treatment,0,0,0,0,0,6,2025-09-21,Finance,Enterprise,North America,Low
C00043154-a80daa,treatment,0,0,0,0,0,0,2025-09-15,Retail,Mid-Market,North America,Low
C00043155-ffcb11,treatment,0,1,0,0,0,3,2025-10-02,Technology,Enterprise,EMEA,Medium
C00043156-2b8d13,treatment,0,0,0,0,0,4,2025-09-19,Healthcare,SMB,North America,Medium
C00043157-9e96fb,treatment,1,0,0,0,0,4,2025-09-26,Technology,SMB,APAC,Medium
C00043158-994d22,treatment,1,1,0,0,0,4,2025-10-10,Healthcare,SMB,LATAM,Medium
C00043159-4de8bb,treatment,0,0,0,0,0,5,2025-10-04,Manufacturing,Mid-Market,North America,High
C00043160-f081c8,treatment,0,0,0,0,0,2,2025-09-24,Finance,Enterprise,APAC,Medium
C00043161-3b57c9,treatment,1,0,0,0,0,6,2025-09-21,Technology,Mid-Market,North America,High
C00043162-23dd4c,treatment,0,1,0,0,0,6,2025-09-21,Technology,Mid-Market,APAC,Low
C00043163-124966,treatment,0,0,0,0,0,1,2025-09-23,Finance,Mid-Market,EMEA,Medium
C00043164-273b46,treatment,0,1,0,0,0,0,2025-10-06,Healthcare,Mid-Market,North America,High
C00043165-4dd1bd,treatment,0,0,0,0,0,0,2025-09-29,Finance,Enterprise,North America,Low
C00043166-e9243a,treatment,0,0,0,0,0,1,2025-10-14,Healthcare,Mid-Market,North America,Medium
C00043167-df7967,treatment,0,0,0,0,0,6,2025-09-21,Healthcare,SMB,APAC,Low
C00043168-9622df,treatment,0,0,0,0,0,2,2025-09-17,Finance,Mid-Market,North America,Medium
C00043169-2fcb4d,treatment,0,0,0,0,0,2,2025-09-24,Finance,SMB,LATAM,High
C00043170-7147d0,treatment,0,0,0,0,0,5,2025-10-04,Finance,Mid-Market,North America,High
C00043171-c63109,treatment,0,0,0,0,0,1,2025-09-16,Manufacturing,Enterprise,North America,Medium
C00043172-f47d93,treatment,1,0,0,0,0,0,2025-09-29,Healthcare,SMB,North America,Medium
C00043173-6d1d3b,treatment,1,0,0,0,0,0,2025-09-22,Healthcare,Mid-Market,North America,Low
C00043174-175160,treatment,0,0,0,0,0,1,2025-09-23,Technology,Mid-Market,North America,Medium
C00043175-e0eb02,treatment,0,1,0,0,0,3,2025-09-25,Healthcare,SMB,EMEA,Low
C00043176-ae8e64,treatment,0,0,0,0,0,0,2025-10-06,Healthcare,Mid-Market,North America,Low
C00043177-2b1f66,treatment,1,0,0,0,0,5,2025-10-04,Finance,SMB,North America,Low
C00043178-20cd22,treatment,0,0,0,0,0,4,2025-10-03,Technology,SMB,EMEA,Medium
C00043179-2ae890,treatment,0,0,0,0,0,3,2025-10-09,Finance,Mid-Market,North America,Medium
C00043180-6355eb,treatment,0,0,0,0,0,3,2025-10-02,Healthcare,Mid-Market,EMEA,Low
C00043181-5ad577,treatment,0,0,0,0,0,1,2025-09-16,Finance,Enterprise,EMEA,Low
C00043182-8933f1,treatment,0,0,0,0,0,2,2025-10-01,Technology,Mid-Market,North America,Low
C00043183-57f077,treatment,0,0,0,0,0,4,2025-10-10,Technology,SMB,North America,Low
C00043184-89527c,treatment,0,0,0,0,0,6,2025-09-21,Finance,SMB,North America,Medium
C00043185-98879f,treatment,0,0,0,0,0,4,2025-10-10,Technology,Enterprise,North America,Low
C00043186-7ac539,treatment,0,1,0,0,0,5,2025-10-04,Technology,Mid-Market,LATAM,High
C00043187-955d03,treatment,0,0,0,0,0,4,2025-09-26,Technology,SMB,North America,Low
C00043188-2fbb97,treatment,0,0,0,0,0,6,2025-09-28,Technology,SMB,APAC,Medium
C00043189-b09227,treatment,0,0,0,0,0,3,2025-10-02,Technology,Mid-Market,North America,Medium
C00043190-9a0999,treatment,0,0,0,0,0,3,2025-09-25,Healthcare,Mid-Market,EMEA,Medium
C00043191-fa5fe8,treatment,0,0,0,0,0,4,2025-10-10,Manufacturing,Enterprise,North America,Medium
C00043192-1c627e,treatment,1,0,0,0,0,3,2025-10-02,Healthcare,Enterprise,EMEA,Low
C00043193-6bfaaa,treatment,0,0,0,0,0,3,2025-09-18,Manufacturing,Mid-Market,North America,Medium
C00043194-87e8b1,treatment,0,0,0,0,0,5,2025-09-20,Finance,Mid-Market,North America,Medium
C00043195-392186,treatment,0,0,0,0,0,1,2025-09-23,Technology,Mid-Market,APAC,Low
C00043196-fe89f8,treatment,0,0,0,0,0,2,2025-10-01,Finance,SMB,APAC,Low
C00043197-988eb4,treatment,0,0,0,0,0,3,2025-09-18,Healthcare,Mid-Market,North America,Medium
C00043198-278ea9,treatment,0,0,0,0,0,6,2025-10-12,Finance,Mid-Market,LATAM,High
C00043199-1b1cb8,treatment,0,0,0,0,0,4,2025-09-19,Retail,Mid-Market,North America,Medium
C00043200-b9a1be,treatment,0,0,0,0,0,2,2025-10-01,Technology,SMB,North America,Medium
C00043201-795248,treatment,1,0,0,0,0,5,2025-10-11,Healthcare,SMB,North America,Low
C00043202-1f2f1d,treatment,0,0,0,0,0,3,2025-09-18,Finance,Mid-Market,North America,Medium
C00043203-135803,treatment,0,0,0,0,0,5,2025-09-20,Technology,SMB,North America,Medium
C00043204-d1a96c,treatment,0,0,0,0,0,5,2025-09-27,Finance,SMB,North America,Medium
C00043205-704652,treatment,0,0,0,0,0,2,2025-09-17,Healthcare,SMB,North America,Medium
C00043206-1aa88b,treatment,1,0,0,0,0,3,2025-10-09,Retail,Enterprise,EMEA,Medium
C00043207-413d23,treatment,1,0,0,0,0,2,2025-09-24,Healthcare,SMB,LATAM,High
C00043208-94350d,treatment,1,0,0,0,0,6,2025-10-05,Healthcare,SMB,APAC,Low
C00043209-1b1a22,treatment,1,0,0,0,0,0,2025-10-13,Healthcare,SMB,North America,Medium
C00043210-aec31d,treatment,0,0,0,0,0,2,2025-09-24,Finance,Mid-Market,North America,Low
C00043211-6bd776,treatment,0,0,0,0,0,4,2025-09-19,Technology,Mid-Market,North America,Low
C00043212-22d348,treatment,1,0,0,0,0,2,2025-10-08,Technology,SMB,LATAM,Medium
C00043213-458baa,treatment,0,0,0,0,0,4,2025-10-10,Manufacturing,SMB,North America,Medium
C00043214-772f38,treatment,0,0,0,0,0,2,2025-10-01,Retail,Enterprise,North America,Low
C00043215-75ef65,treatment,0,0,0,0,0,5,2025-10-11,Retail,Mid-Market,APAC,Medium
C00043216-2f89c2,treatment,0,0,0,0,0,5,2025-10-11,Retail,SMB,North America,Low
C00043217-560a84,treatment,0,1,0,0,0,1,2025-10-14,Retail,Mid-Market,North America,Medium
C00043218-dc8ff2,treatment,0,0,0,0,0,2,2025-09-24,Manufacturing,Enterprise,North America,High
C00043219-2c6ea9,treatment,0,0,0,0,0,0,2025-10-13,Technology,Mid-Market,EMEA,Medium
C00043220-6e4f67,treatment,0,0,0,0,0,1,2025-09-23,Healthcare,Mid-Market,North America,Medium
C00043221-eaac92,treatment,0,0,0,0,0,3,2025-10-09,Retail,Mid-Market,North America,Medium
C00043222-5c975c,treatment,0,0,0,0,0,6,2025-09-28,Retail,SMB,APAC,Medium
C00043223-1f3fd7,treatment,0,0,0,0,0,6,2025-09-21,Finance,Mid-Market,EMEA,Medium
C00043224-8d3a42,treatment,0,0,0,0,0,6,2025-09-21,Retail,SMB,APAC,Medium
C00043225-8c8f68,treatment,1,0,0,0,0,0,2025-09-22,Finance,Enterprise,North America,Low
C00043226-d09862,treatment,0,0,0,0,0,4,2025-10-03,Healthcare,SMB,EMEA,Medium
C00043227-917de3,treatment,0,0,0,0,0,4,2025-09-26,Finance,Enterprise,North America,Medium
C00043228-bf00af,treatment,0,0,0,0,0,3,2025-09-18,Healthcare,SMB,North America,High
C00043229-ff1cdb,treatment,0,0,0,0,0,1,2025-09-23,Manufacturing,Enterprise,APAC,Medium
C00043230-fce937,treatment,0,0,0,0,0,3,2025-09-18,Retail,Mid-Market,EMEA,High
C00043231-14fd11,treatment,0,0,0,0,0,4,2025-10-03,Retail,Mid-Market,EMEA,Medium
C00043232-c006a9,treatment,1,0,0,0,0,4,2025-09-26,Manufacturing,SMB,EMEA,Medium
C00043233-a68cf3,treatment,0,0,0,0,0,2,2025-09-24,Finance,Mid-Market,EMEA,Medium
C00043234-ab075a,treatment,0,0,0,0,0,5,2025-10-11,Retail,Enterprise,North America,Low
C00043235-ead391,treatment,1,0,0,0,0,1,2025-09-23,Healthcare,Enterprise,North America,Medium
C00043236-a12157,treatment,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,EMEA,High
C00043237-9fbe7e,treatment,0,0,0,0,0,1,2025-09-23,Healthcare,Mid-Market,North America,Medium
C00043238-92743f,treatment,0,0,0,0,0,1,2025-10-07,Technology,SMB,EMEA,Low
C00043239-d136dc,treatment,1,0,0,0,0,5,2025-10-04,Technology,Enterprise,EMEA,Medium
C00043240-e4da00,treatment,0,0,0,0,0,6,2025-10-05,Healthcare,SMB,APAC,Low
C00043241-837c3f,treatment,0,1,0,0,0,6,2025-09-28,Technology,SMB,North America,Medium
C00043242-227171,treatment,0,0,1,0,0,1,2025-09-30,Technology,Mid-Market,LATAM,Medium
C00043243-2bf6c8,treatment,1,0,0,0,0,6,2025-10-05,Technology,Mid-Market,North America,Low
C00043244-343d0c,treatment,0,0,0,0,0,0,2025-09-15,Healthcare,Mid-Market,EMEA,Medium
C00043245-6df139,treatment,1,0,0,0,0,6,2025-10-12,Healthcare,SMB,EMEA,High
C00043246-934541,treatment,1,0,0,0,0,4,2025-09-26,Healthcare,Mid-Market,APAC,Low
C00043247-8c3a46,treatment,0,0,0,0,0,0,2025-10-06,Technology,Mid-Market,EMEA,Medium
C00043248-d15b31,treatment,0,0,0,0,0,4,2025-09-26,Healthcare,Enterprise,North America,Low
C00043249-7e1ab1,treatment,1,0,0,0,0,6,2025-10-05,Technology,Mid-Market,North America,Medium
C00043250-81e787,treatment,1,0,0,0,0,3,2025-09-25,Finance,Mid-Market,North America,Medium
C00043251-69aa78,treatment,0,0,0,0,0,2,2025-09-24,Retail,SMB,EMEA,Low
C00043252-2e0ef6,treatment,0,0,0,0,0,0,2025-09-22,Manufacturing,SMB,North America,Medium
C00043253-71014a,treatment,1,0,0,0,0,0,2025-09-29,Technology,Mid-Market,APAC,Medium
C00043254-4e01d9,treatment,0,0,0,0,0,2,2025-09-17,Retail,Enterprise,North America,Medium
C00043255-511ef4,treatment,0,0,0,0,0,4,2025-10-10,Technology,SMB,North America,Low
C00043256-5aa0ca,treatment,0,0,0,0,0,4,2025-10-10,Technology,SMB,EMEA,Medium
C00043257-19c33c,treatment,0,0,0,0,0,4,2025-09-19,Healthcare,Enterprise,North America,Medium
C00043258-a68860,treatment,0,0,0,0,0,1,2025-09-23,Technology,Mid-Market,North America,Medium
C00043259-d5aefe,treatment,0,0,0,0,0,4,2025-10-10,Retail,Enterprise,EMEA,Low
C00043260-6bcd22,treatment,1,0,0,0,0,0,2025-10-06,Manufacturing,SMB,North America,Medium
C00043261-539540,treatment,0,0,0,0,0,2,2025-09-24,Manufacturing,Enterprise,LATAM,High
C00043262-48db47,treatment,0,0,0,0,0,0,2025-09-15,Healthcare,SMB,North America,Medium
C00043263-61d3cb,treatment,0,0,0,0,0,0,2025-10-06,Healthcare,Mid-Market,LATAM,Low
C00043264-390bd1,treatment,1,0,0,0,0,5,2025-09-20,Technology,Enterprise,North America,Low
C00043265-32ae5d,treatment,0,0,0,0,0,1,2025-09-30,Retail,SMB,LATAM,Low
C00043266-41b71c,treatment,0,0,0,0,0,6,2025-10-12,Technology,Enterprise,North America,Low
C00043267-257491,treatment,0,0,0,0,0,6,2025-10-05,Technology,SMB,North America,Low
C00043268-122fe1,treatment,0,0,0,0,0,5,2025-09-20,Technology,SMB,North America,Low
C00043269-f9f950,treatment,0,0,0,0,0,6,2025-10-12,Retail,SMB,LATAM,Medium
C00043270-f7bf42,treatment,0,0,0,0,0,2,2025-09-17,Healthcare,SMB,EMEA,High
C00043271-af19ea,treatment,1,0,0,0,0,3,2025-09-18,Technology,Enterprise,EMEA,Medium
C00043272-737172,treatment,1,0,0,0,0,0,2025-10-06,Healthcare,Mid-Market,North America,Medium
C00043273-66a5e0,treatment,0,0,0,0,0,2,2025-10-01,Retail,Enterprise,APAC,Medium
C00043274-3b7173,treatment,0,0,0,0,0,4,2025-10-10,Finance,SMB,EMEA,High
C00043275-d197d9,treatment,0,0,0,0,0,3,2025-09-18,Retail,Enterprise,North America,Low
C00043276-958e55,treatment,0,0,0,0,0,3,2025-09-18,Retail,SMB,North America,High
C00043277-79f0c7,treatment,0,0,0,0,0,1,2025-10-07,Finance,Enterprise,North America,Medium
C00043278-796ca6,treatment,0,0,0,0,0,5,2025-09-27,Retail,SMB,North America,Medium
C00043279-ff64ce,treatment,1,0,0,0,0,0,2025-10-13,Finance,Mid-Market,North America,Medium
C00043280-86ab3d,treatment,0,0,0,0,0,4,2025-10-10,Retail,Enterprise,LATAM,Medium
C00043281-3cd21c,treatment,0,0,0,0,0,6,2025-10-05,Technology,SMB,North America,High
C00043282-683347,treatment,0,0,0,0,0,3,2025-10-02,Technology,SMB,EMEA,High
C00043283-b2f6a2,treatment,0,0,0,0,0,6,2025-09-21,Technology,Enterprise,APAC,Medium
C00043284-9ae976,treatment,0,0,0,0,0,1,2025-09-30,Finance,Mid-Market,North America,Medium
C00043285-ff3518,treatment,1,0,0,0,0,3,2025-09-18,Retail,Mid-Market,North America,Medium
C00043286-629272,treatment,0,0,0,0,0,6,2025-10-05,Technology,Mid-Market,North America,Medium
C00043287-b8be95,treatment,0,0,0,0,0,0,2025-09-22,Finance,Enterprise,EMEA,Low
C00043288-c9b0bd,treatment,0,0,0,1,0,6,2025-10-05,Healthcare,Mid-Market,North America,Medium
C00043289-90b841,treatment,0,0,0,0,0,2,2025-09-17,Technology,Enterprise,North America,Low
